"var","par","lab","mean","se_mean","sd","X2.5.","X10.","X50.","X90.","X97.5.","n_eff","Rhat"
"tp","b_t[11]","Ln",0.035548166886667,0.00103654418741484,0.0583070215879881,-0.077844714225021,-0.0358876668872314,0.0331336215841918,0.110911363742279,0.154289969758872,3164.21564791872,0.999828625034142
"tn","b_d","degrd",-0.0390615072452201,0.00270177752324037,0.108077031839482,-0.253751468848722,-0.167366300090836,-0.0371698525600237,0.0894550958291422,0.175989313479373,1600.17561986683,1.00246365412315
"tn","b_r","restr",0.858105172919913,0.00202479408638759,0.116157554145196,0.626822323887737,0.707979820348196,0.859933827202911,1.0025021113266,1.08249958760699,3291.04022164288,1.00000473854869
"tn","b_dp","degrd:rain1",0.00904543708135517,0.000198029098045176,0.0131098591946416,-0.0169317615610242,-0.00767518777223657,0.0088258876359305,0.0259495261962849,0.0347359921483996,4382.66257868372,0.999819248510883
"tn","b_rp","restr:rain1",-0.885011941131356,0.0014848280815138,0.0896619525869199,-1.06213397704806,-0.999164243067886,-0.88469259913358,-0.771009594636637,-0.713029529614864,3646.39774942435,0.999915798539151
"tn","b_add1","septic",0.322398564713026,0.00223613494979372,0.100137223108785,0.106123079351375,0.209105409630883,0.323316017080377,0.439420336759154,0.519979275128209,2005.37256308088,1.00023753956421
"tn","b_add1p","septic:rain1",-0.15463000775904,0.000149462123323255,0.0113153842235615,-0.177642416832632,-0.169250963171493,-0.154611194416188,-0.139720176315763,-0.132563294321589,5731.60582383394,0.999205421126967
"tn","b_add2","season",-0.0540702722102204,0.000113447797384944,0.00813093263855135,-0.0700710661447035,-0.0645642209653644,-0.0541363611385149,-0.0436761153862833,-0.0383058755310804,5136.75189128901,1.00112992660246
"tn","b_add3","rain365",0.117416472951916,0.000153401171766502,0.0108917258452158,0.0958383536251179,0.103725003259062,0.117308012237783,0.131590595568355,0.138478551371241,5041.22461793609,0.999516181193006
"tn","b_t","time",0.00136961109184117,0.000101952110413319,0.00742442854203324,-0.013412778518801,-0.00808142379858649,0.00134664394085854,0.010912405704575,0.0161979575337726,5303.1464796262,0.999640854085908
"tn","b_auto_t","autoT",0.381519543850992,0.000335459795498782,0.0236330438483899,0.335677439563866,0.351645997716677,0.381366873630809,0.411520117995545,0.429528708610298,4963.16102537005,1.00082779225148
